ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7949956	6.52e-03	9.65e-04	-3.4514756	-1.34154	-0.52659462	TESMIN	testis expressed metallothionein like protein
8081233	6.52e-03	9.65e-04	3.4512832	-1.342105	0.4084657		
8138862	6.53e-03	9.67e-04	3.4508421	-1.343402	0.8168311	LOC401320	uncharacterized LOC401320
7893076	6.53e-03	9.67e-04	-3.4507262	-1.343742	-0.99684446		
8154388	6.54e-03	9.68e-04	-3.4503663	-1.3448	-0.52622412		
7941985	6.55e-03	9.69e-04	3.4500196	-1.345819	0.82077833	TCIRG1	T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3
7895860	6.56e-03	9.72e-04	-3.4491733	-1.348305	-0.6324207		
7893169	6.58e-03	9.75e-04	3.448084	-1.351505	0.5994404		
7896756	6.58e-03	9.75e-04	3.4480099	-1.351723	0.4152776	FAM87B///FAM87A	family with sequence similarity 87 member B///family with sequence similarity 87 member A
8074210	6.60e-03	9.77e-04	3.4473358	-1.353703	0.71960916		
7893940	6.60e-03	9.78e-04	-3.4470927	-1.354417	-0.96432562		
7935528	6.61e-03	9.79e-04	3.4467323	-1.355475	0.41385846	SFRP5	secreted frizzled related protein 5
8167584	6.61e-03	9.80e-04	3.4465817	-1.355918	0.30162402	GAGE10///GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE3///GAGE2C///GAGE1	G antigen 10///G antigen 12D///G antigen 8///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12B///G antigen 12C///G antigen 2D///G antigen 12J///G antigen 12G///G antigen 13///G antigen 2B///G antigen 2E///G antigen 12I///G antigen 7///G antigen 6///G antigen 5///G antigen 4///G antigen 3///G antigen 2C///G antigen 1
8122261	6.61e-03	9.80e-04	3.4465735	-1.355942	0.8214036		
7970301	6.61e-03	9.81e-04	-3.4462666	-1.356843	-0.61701517	TMCO3	transmembrane and coiled-coil domains 3
8114320	6.61e-03	9.81e-04	-3.4460218	-1.357562	-0.62738612	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0
8095744	6.64e-03	9.85e-04	-3.4448447	-1.361018	-1.88444677	AREG	amphiregulin
7997099	6.65e-03	9.87e-04	-3.4443248	-1.362544	-0.90509741	SF3B3	splicing factor 3b subunit 3
7896044	6.65e-03	9.87e-04	-3.4440843	-1.363249	-1.17634115		
7979927	6.66e-03	9.88e-04	3.4437778	-1.364149	0.4577657	ADAM20	ADAM metallopeptidase domain 20
8061772	6.66e-03	9.89e-04	-3.4436667	-1.364475	-0.48573451	MAPRE1	microtubule associated protein RP/EB family member 1
7984517	6.66e-03	9.89e-04	-3.4436051	-1.364656	-0.95341939	GLCE	glucuronic acid epimerase
7995697	6.66e-03	9.90e-04	-3.4432271	-1.365765	-2.85921844	LPCAT2	lysophosphatidylcholine acyltransferase 2
7910381	6.67e-03	9.92e-04	-3.442634	-1.367505	-0.58443928	DUSP5P1	dual specificity phosphatase 5 pseudogene 1
8014925	6.67e-03	9.92e-04	-3.4425791	-1.367667	-0.74482291	MED24	mediator complex subunit 24
7998931	6.69e-03	9.94e-04	3.4419002	-1.369658	0.91717169	ZNF200	zinc finger protein 200
8124518	6.69e-03	9.94e-04	-3.4418882	-1.369694	-0.97135415	HIST1H2AJ	histone cluster 1, H2aj
8155898	6.69e-03	9.95e-04	3.4416323	-1.370444	1.18658075	PCSK5	proprotein convertase subtilisin/kexin type 5
8023392	6.70e-03	9.97e-04	3.4411098	-1.371977	0.81278331	SNORA37	small nucleolar RNA, H/ACA box 37
7894049	6.71e-03	9.98e-04	3.4405555	-1.373603	0.84381718		
7896670	6.71e-03	1.00e-03	3.4402282	-1.374563	0.43907811		
8126542	6.74e-03	1.00e-03	3.4391041	-1.377859	1.01475593	ZNF318	zinc finger protein 318
8172280	6.75e-03	1.00e-03	-3.4385654	-1.379438	-1.55865491	SLC9A7	solute carrier family 9 member A7
7969364	6.75e-03	1.01e-03	3.438466	-1.37973	0.42060894		
7896228	6.75e-03	1.01e-03	-3.4384299	-1.379836	-1.32306512		
7984511	6.75e-03	1.01e-03	3.4384089	-1.379897	0.35014716	EWSAT1	Ewing sarcoma associated transcript 1
7975632	6.75e-03	1.01e-03	-3.4380451	-1.380964	-0.61786775	PTGR2	prostaglandin reductase 2
7933723	6.76e-03	1.01e-03	3.4377242	-1.381904	1.14033925	IPMK	inositol polyphosphate multikinase
7893103	6.78e-03	1.01e-03	-3.4367906	-1.384641	-0.55418785		
7996423	6.78e-03	1.01e-03	3.4367879	-1.384649	0.44134111	FBXL8	F-box and leucine rich repeat protein 8
7894361	6.78e-03	1.01e-03	3.4363256	-1.386003	0.60480295		
7904967	6.79e-03	1.01e-03	-3.4359722	-1.387039	-1.94176112	RNVU1-19	RNA, variant U1 small nuclear 19
8041204	6.80e-03	1.01e-03	3.4353666	-1.388813	0.67098862	SNORA10	small nucleolar RNA, H/ACA box 10
8138116	6.80e-03	1.01e-03	3.4353545	-1.388849	0.45147128	ZNF12	zinc finger protein 12
7967021	6.81e-03	1.02e-03	3.4348079	-1.39045	1.02367606	PXN	paxillin
8085554	6.82e-03	1.02e-03	3.4344246	-1.391573	0.95374706		
7895600	6.83e-03	1.02e-03	-3.4339249	-1.393037	-0.85079893		
8046726	6.83e-03	1.02e-03	-3.4337849	-1.393447	-1.14908664	SSFA2	sperm specific antigen 2
8022531	6.85e-03	1.02e-03	3.4325206	-1.397149	0.52366525	NPC1	NPC intracellular cholesterol transporter 1
7895504	6.86e-03	1.03e-03	3.4321424	-1.398257	0.90814795		
7959623	6.86e-03	1.03e-03	-3.4320015	-1.398669	-1.03919293	GTF2H3	general transcription factor IIH subunit 3
8111698	6.86e-03	1.03e-03	3.4319804	-1.398731	0.90363097	RICTOR	RPTOR independent companion of MTOR complex 2
8024089	6.88e-03	1.03e-03	-3.4308357	-1.402082	-0.35688118	WDR18	WD repeat domain 18
7981945	6.89e-03	1.03e-03	3.4303966	-1.403367	0.57002758	PWAR6	Prader Willi/Angelman region RNA 6
7892732	6.90e-03	1.03e-03	-3.4301652	-1.404044	-1.18578529		
7908732	6.90e-03	1.03e-03	-3.4300757	-1.404307	-0.8215612	IPO9	importin 9
8104568	6.92e-03	1.04e-03	-3.4289141	-1.407706	-1.07244688		
8132245	6.93e-03	1.04e-03	3.4286134	-1.408586	0.47959471	FLJ20712	uncharacterized FLJ20712
8152291	6.93e-03	1.04e-03	3.4281416	-1.409966	0.37073166	ABRA	actin binding Rho activating protein
7894635	6.94e-03	1.04e-03	3.4279942	-1.410397	1.11185613		
8173444	6.95e-03	1.04e-03	3.4273194	-1.412371	1.00841962	IL2RG	interleukin 2 receptor subunit gamma
7909350	6.97e-03	1.04e-03	3.4264289	-1.414976	1.70869762	CR2	complement component 3d receptor 2
8085429	6.97e-03	1.04e-03	3.4263333	-1.415255	0.82056284	LOC100128644	LMNE6487
7955297	6.97e-03	1.04e-03	3.4260782	-1.416001	0.39490503	AQP5	aquaporin 5
7914245	6.97e-03	1.04e-03	-3.4260723	-1.416018	-0.64401898	MECR	mitochondrial trans-2-enoyl-CoA reductase
8091118	6.98e-03	1.05e-03	-3.4257299	-1.41702	-0.60143623		
8134339	6.98e-03	1.05e-03	3.4255028	-1.417684	1.12074372	PEG10	paternally expressed 10
7893927	6.98e-03	1.05e-03	-3.4254109	-1.417952	-0.83499145		
8140356	6.98e-03	1.05e-03	-3.4252115	-1.418535	-0.81447684	HIP1	huntingtin interacting protein 1
8137250	6.99e-03	1.05e-03	3.4248304	-1.419649	1.16977359	GIMAP2	GTPase, IMAP family member 2
8005134	7.00e-03	1.05e-03	-3.4245079	-1.420592	-0.66042721	ADORA2B	adenosine A2b receptor
8090936	7.01e-03	1.05e-03	3.4236958	-1.422966	0.47475668		
8088535	7.02e-03	1.05e-03	-3.4234244	-1.423759	-0.65191662	PSMD6	proteasome 26S subunit, non-ATPase 6
7927775	7.02e-03	1.05e-03	3.4233654	-1.423932	1.01707683	NRBF2	nuclear receptor binding factor 2
7915261	7.02e-03	1.05e-03	-3.423074	-1.424783	-1.18539257	TRIT1	tRNA isopentenyltransferase 1
8163629	7.03e-03	1.06e-03	3.4224165	-1.426705	1.29300925	TNFSF8	tumor necrosis factor superfamily member 8
8009737	7.03e-03	1.06e-03	3.422408	-1.42673	0.41792617	KCTD2	potassium channel tetramerization domain containing 2
8179808	7.04e-03	1.06e-03	3.4221758	-1.427408	0.51387282	C6orf47	chromosome 6 open reading frame 47
8092765	7.04e-03	1.06e-03	3.4220399	-1.427805	1.04527151	MB21D2	Mab-21 domain containing 2
8033248	7.04e-03	1.06e-03	3.4219116	-1.42818	0.90412824	TNFSF14	tumor necrosis factor superfamily member 14
7998655	7.05e-03	1.06e-03	-3.4215628	-1.429199	-0.8462673	RPS2	ribosomal protein S2
8007471	7.05e-03	1.06e-03	3.4211249	-1.430479	0.81616926	NBR1	NBR1, autophagy cargo receptor
7948881	7.05e-03	1.06e-03	-3.4210517	-1.430692	-0.97520191	WDR74	WD repeat domain 74
8106170	7.06e-03	1.06e-03	3.4207046	-1.431706	0.56087462	TMEM171	transmembrane protein 171
7989834	7.06e-03	1.06e-03	-3.4206517	-1.431861	-1.07419105	VWA9	von Willebrand factor A domain containing 9
7892761	7.07e-03	1.06e-03	3.4203457	-1.432755	0.52993222		
8037695	7.07e-03	1.06e-03	-3.4202968	-1.432897	-0.36599401	SYMPK	symplekin
8001576	7.07e-03	1.07e-03	3.4199566	-1.433891	0.37696286	CCDC102A	coiled-coil domain containing 102A
7941274	7.07e-03	1.07e-03	3.4198141	-1.434307	0.5550693	SCYL1	SCY1 like pseudokinase 1
8107470	7.07e-03	1.07e-03	-3.4197444	-1.434511	-0.55475741	PTMA///PTMA	prothymosin, alpha///prothymosin, alpha
8009205	7.10e-03	1.07e-03	-3.4182881	-1.438763	-0.69571449	DDX42	DEAD-box helicase 42
7932109	7.11e-03	1.07e-03	-3.4179234	-1.439828	-0.81820192	SEPHS1	selenophosphate synthetase 1
7976154	7.12e-03	1.07e-03	3.4172753	-1.44172	0.49557424		
7940226	7.12e-03	1.07e-03	-3.4172684	-1.44174	-0.84558474	MS4A2	membrane spanning 4-domains A2
7954899	7.12e-03	1.07e-03	-3.4171445	-1.442102	-0.51700258	CNTN1	contactin 1
8076223	7.13e-03	1.08e-03	-3.4168959	-1.442827	-0.83975107	SNORD43	small nucleolar RNA, C/D box 43
8150877	7.13e-03	1.08e-03	-3.4166657	-1.443499	-1.10979097	SNORD54	small nucleolar RNA, C/D box 54
7896200	7.16e-03	1.08e-03	-3.4155558	-1.446738	-0.37281318		
7902396	7.16e-03	1.08e-03	-3.4151797	-1.447836	-1.03353796	SNORD45C	small nucleolar RNA, C/D box 45C
7900508	7.17e-03	1.08e-03	3.4146008	-1.449525	0.42319289		
7931239	7.17e-03	1.08e-03	3.4144761	-1.449888	0.38829699	EDRF1	erythroid differentiation regulatory factor 1
7943690	7.18e-03	1.08e-03	-3.4143305	-1.450313	-1.06215962	DDX10	DEAD-box helicase 10
8018093	7.18e-03	1.08e-03	-3.4142417	-1.450572	-0.39247998		
8010030	7.19e-03	1.09e-03	3.4136261	-1.452368	0.3808011	GALR2	galanin receptor 2
8080013	7.19e-03	1.09e-03	-3.4134392	-1.452913	-0.77945219	MAPKAPK3	mitogen-activated protein kinase-activated protein kinase 3
7896214	7.19e-03	1.09e-03	-3.4134121	-1.452992	-0.54611655		
8059689	7.19e-03	1.09e-03	-3.4133387	-1.453206	-0.91038637	NCL	nucleolin
8138401	7.20e-03	1.09e-03	3.4130679	-1.453996	0.6401579	SNX13	sorting nexin 13
7960464	7.20e-03	1.09e-03	-3.4129672	-1.45429	-0.73865657	VWF	von Willebrand factor
8178220	7.22e-03	1.09e-03	3.4119021	-1.457396	1.54386824	HLA-DPB1	major histocompatibility complex, class II, DP beta 1
8032770	7.23e-03	1.09e-03	3.4112441	-1.459314	0.48877994	SIRT6	sirtuin 6
7965855	7.24e-03	1.10e-03	-3.4109811	-1.460081	-0.79813328	NUP37	nucleoporin 37
8005399	7.24e-03	1.10e-03	3.4108641	-1.460422	0.34912537	ALKBH5	alkB homolog 5, RNA demethylase
7993898	7.24e-03	1.10e-03	3.4108382	-1.460498	0.29801408	VWA3A	von Willebrand factor A domain containing 3A
8028652	7.24e-03	1.10e-03	3.410772	-1.46069	1.15704239	ZFP36	ZFP36 ring finger protein
7895277	7.25e-03	1.10e-03	-3.4101685	-1.46245	-0.74708792		
7917548	7.27e-03	1.10e-03	3.4091683	-1.465365	0.53189992	GBP7	guanylate binding protein 7
7988753	7.29e-03	1.11e-03	3.4080613	-1.46859	0.42901101	SPPL2A	signal peptide peptidase like 2A
7997726	7.30e-03	1.11e-03	-3.4077908	-1.469378	-0.4940506	FOXF1	forkhead box F1
8159439	7.31e-03	1.11e-03	3.4074653	-1.470327	0.4588602	C9orf172	chromosome 9 open reading frame 172
8173501	7.32e-03	1.11e-03	3.4067428	-1.472431	0.64668335		
8129231	7.32e-03	1.11e-03	3.4065473	-1.473001	0.60734366	FAM184A	family with sequence similarity 184 member A
8086517	7.32e-03	1.11e-03	-3.4064743	-1.473213	-0.88284104	CDCP1	CUB domain containing protein 1
8069208	7.33e-03	1.11e-03	3.40601	-1.474565	0.47517695	COL18A1	collagen type XVIII alpha 1 chain
8038852	7.33e-03	1.11e-03	-3.4059968	-1.474604	-0.62835356	SIGLEC12	sialic acid binding Ig like lectin 12 (gene/pseudogene)
8098496	7.34e-03	1.11e-03	3.4056184	-1.475706	0.4265103		
8072266	7.34e-03	1.11e-03	3.4054305	-1.476253	0.35352656	CABP7	calcium binding protein 7
7900235	7.37e-03	1.12e-03	-3.4041093	-1.4801	-0.52129965	MACF1	microtubule-actin crosslinking factor 1
8109585	7.37e-03	1.12e-03	-3.4040767	-1.480194	-0.32372035	LSM11///LSM11	LSM11, U7 small nuclear RNA associated///LSM11, U7 small nuclear RNA associated
7892702	7.38e-03	1.12e-03	-3.4036232	-1.481515	-1.55874689		
8170166	7.39e-03	1.12e-03	-3.4031826	-1.482797	-0.97338242	HTATSF1	HIV-1 Tat specific factor 1
7970507	7.39e-03	1.12e-03	-3.4030323	-1.483234	-1.32481805		
7893356	7.39e-03	1.12e-03	-3.4029225	-1.483554	-0.89235362		
8093035	7.40e-03	1.13e-03	3.4023227	-1.4853	0.53265675		
7955979	7.41e-03	1.13e-03	-3.4019775	-1.486304	-0.32307843		
8124134	7.41e-03	1.13e-03	-3.4019554	-1.486368	-0.81215653	TPMT	thiopurine S-methyltransferase
8045860	7.41e-03	1.13e-03	-3.4019275	-1.48645	-0.798808	PKP4	plakophilin 4
8115076	7.41e-03	1.13e-03	-3.4015917	-1.487427	-1.78435649	CSF1R	colony stimulating factor 1 receptor
8161747	7.42e-03	1.13e-03	-3.4014442	-1.487856	-0.69063903	ZFAND5	zinc finger AN1-type containing 5
8067869	7.42e-03	1.13e-03	3.4013036	-1.488265	0.86089162	RBM11	RNA binding motif protein 11
7969286	7.42e-03	1.13e-03	-3.4011517	-1.488707	-0.36980943		
7893516	7.42e-03	1.13e-03	3.4010828	-1.488907	0.26685703		
8161346	7.42e-03	1.13e-03	3.4008047	-1.489716	0.54439659	ZNF658B///ZNF658	zinc finger protein 658B (pseudogene)///zinc finger protein 658
7995907	7.43e-03	1.13e-03	-3.4004945	-1.490619	-0.51727445	CETP	cholesteryl ester transfer protein
8058335	7.43e-03	1.13e-03	-3.4004419	-1.490772	-0.92430417	SUMO1	small ubiquitin-like modifier 1
7896417	7.43e-03	1.13e-03	3.4003788	-1.490955	0.58263804		
7950751	7.43e-03	1.13e-03	3.4002312	-1.491385	1.13250507	SNORA70E	small nucleolar RNA, H/ACA box 70E
8022106	7.44e-03	1.13e-03	3.3996923	-1.492952	0.55344868	LINC00526	long intergenic non-protein coding RNA 526
8161371	7.44e-03	1.14e-03	3.3995852	-1.493264	0.31940637		
8154733	7.45e-03	1.14e-03	-3.3993086	-1.494068	-0.67987874	ACO1	aconitase 1
8113124	7.46e-03	1.14e-03	3.3989283	-1.495174	0.74650414		
8001693	7.46e-03	1.14e-03	3.3986715	-1.495921	0.37733691	CNOT1	CCR4-NOT transcription complex subunit 1
8037537	7.48e-03	1.14e-03	-3.3978061	-1.498437	-0.52078707	ERCC2	ERCC excision repair 2, TFIIH core complex helicase subunit
7989696	7.48e-03	1.14e-03	3.3977458	-1.498612	0.54330923	SPG21	spastic paraplegia 21 (autosomal recessive, Mast syndrome)
8138489	7.48e-03	1.14e-03	-3.3975222	-1.499262	-1.50362666	CDCA7L	cell division cycle associated 7 like
8145914	7.49e-03	1.14e-03	-3.397125	-1.500417	-0.45398277	BAG4	BCL2 associated athanogene 4
7915590	7.49e-03	1.14e-03	-3.3970406	-1.500662	-1.55818812	RNU5F-1	RNA, U5F small nuclear 1
8107307	7.49e-03	1.14e-03	3.3968121	-1.501326	2.06544402	CAMK4	calcium/calmodulin dependent protein kinase IV
8062347	7.50e-03	1.15e-03	3.3963274	-1.502735	0.28271976	LOC100288869	uncharacterized LOC100288869
8047815	7.50e-03	1.15e-03	-3.3962938	-1.502833	-1.15105124	FASTKD2	FAST kinase domains 2
7896076	7.51e-03	1.15e-03	3.3960846	-1.503441	0.47002037		
8072484	7.51e-03	1.15e-03	3.3958458	-1.504135	0.59669615	LOC84843	uncharacterized LOC84843
7994292	7.51e-03	1.15e-03	3.3956241	-1.504779	1.09167125	IL21R	interleukin 21 receptor
8079279	7.53e-03	1.15e-03	3.3948224	-1.507109	0.31098668	TGM4	transglutaminase 4
7941350	7.54e-03	1.15e-03	3.394371	-1.50842	0.39186331	PCNX3	pecanex homolog 3 (Drosophila)
8070341	7.55e-03	1.16e-03	3.3939183	-1.509735	0.47104473	BRWD1	bromodomain and WD repeat domain containing 1
7957161	7.55e-03	1.16e-03	3.3937582	-1.510201	0.60305575	THAP2	THAP domain containing 2
8037647	7.56e-03	1.16e-03	3.3931913	-1.511847	0.32821409	FBXO46	F-box protein 46
7946221	7.58e-03	1.16e-03	3.3926395	-1.51345	0.35783919	TAF10	TATA-box binding protein associated factor 10
7936419	7.58e-03	1.16e-03	3.392502	-1.513849	0.7589068	CCDC186	coiled-coil domain containing 186
7969414	7.58e-03	1.16e-03	3.392262	-1.514546	0.66648797	KLF5	Kruppel like factor 5
8106743	7.60e-03	1.16e-03	-3.3913536	-1.517184	-2.81411948	VCAN	versican
7910680	7.60e-03	1.17e-03	3.3912036	-1.517619	0.83099341	GPR137B	G protein-coupled receptor 137B
7971167	7.61e-03	1.17e-03	3.3909137	-1.518461	0.35733157	LINC00598	long intergenic non-protein coding RNA 598
8153727	7.64e-03	1.17e-03	-3.3896096	-1.522246	-0.45248126	CPSF1	cleavage and polyadenylation specific factor 1
8048782	7.64e-03	1.17e-03	3.3895617	-1.522385	0.6283947	COL4A3	collagen type IV alpha 3 chain
8169541	7.64e-03	1.17e-03	3.3894825	-1.522615	0.41056841	DOCK11	dedicator of cytokinesis 11
8140035	7.64e-03	1.17e-03	-3.3892913	-1.52317	-1.01728288		
7895091	7.66e-03	1.18e-03	3.3884807	-1.525522	0.65691196		
7905999	7.66e-03	1.18e-03	-3.3884243	-1.525686	-0.37104862	RUSC1	RUN and SH3 domain containing 1
7895434	7.66e-03	1.18e-03	3.3883609	-1.52587	0.79121927		
7976200	7.67e-03	1.18e-03	3.3876842	-1.527833	0.68192039	CALM1	calmodulin 1
8003068	7.67e-03	1.18e-03	-3.3876659	-1.527886	-1.08676033	MPHOSPH6	M-phase phosphoprotein 6
8005407	7.69e-03	1.18e-03	3.386958	-1.52994	0.31711435	LLGL1	LLGL1, scribble cell polarity complex component
7896665	7.71e-03	1.18e-03	-3.3858443	-1.53317	-0.77805941		
7892982	7.71e-03	1.19e-03	3.3856791	-1.533649	1.42790621		
8087685	7.72e-03	1.19e-03	3.3855057	-1.534152	0.49605702	TMEM115	transmembrane protein 115
8077526	7.75e-03	1.19e-03	3.384084	-1.538274	0.65055395		
7966746	7.75e-03	1.19e-03	3.3839729	-1.538596	0.46779736	HRK	harakiri, BCL2 interacting protein
7989055	7.75e-03	1.19e-03	-3.383962	-1.538628	-0.45380822	DYX1C1-CCPG1///DYX1C1	DYX1C1-CCPG1 readthrough (NMD candidate)///dyslexia susceptibility 1 candidate 1
7977435	7.75e-03	1.19e-03	3.3839301	-1.53872	0.42968273		
8116400	7.75e-03	1.19e-03	3.3838919	-1.538831	0.43597571		
7957654	7.78e-03	1.20e-03	3.3827217	-1.542223	0.41634903	AMDHD1	amidohydrolase domain containing 1
8006296	7.78e-03	1.20e-03	-3.382421	-1.543094	-0.49400005		
8144947	7.78e-03	1.20e-03	3.3822262	-1.543659	1.42325289		
7998129	7.81e-03	1.20e-03	3.3811412	-1.546803	0.4559445	POLR3K	RNA polymerase III subunit K
8102200	7.81e-03	1.20e-03	-3.3808839	-1.547548	-0.61941401	DKK2	dickkopf WNT signaling pathway inhibitor 2
7985932	7.81e-03	1.20e-03	3.380878	-1.547565	0.57658113		
7896007	7.82e-03	1.20e-03	-3.3804575	-1.548783	-0.42897841		
8092594	7.82e-03	1.21e-03	-3.3803624	-1.549059	-0.5147104		
7894300	7.82e-03	1.21e-03	-3.3803518	-1.54909	-0.69514286		
8155550	7.82e-03	1.21e-03	-3.3802005	-1.549528	-0.71866585	LOC102724238///LOC554249///GLIDR	uncharacterized LOC102724238///uncharacterized LOC554249///glioblastoma down-regulated RNA
8025058	7.82e-03	1.21e-03	-3.3801018	-1.549814	-0.69457542	TRIP10	thyroid hormone receptor interactor 10
7999532	7.83e-03	1.21e-03	-3.3799416	-1.550278	-0.73284162	GSPT1	G1 to S phase transition 1
8099242	7.83e-03	1.21e-03	3.3794884	-1.551591	0.43823682	CCDC96	coiled-coil domain containing 96
7948192	7.84e-03	1.21e-03	-3.3793439	-1.552009	-1.20015669	SSRP1	structure specific recognition protein 1
8157058	7.84e-03	1.21e-03	-3.3793417	-1.552015	-0.63085761	FSD1L	fibronectin type III and SPRY domain containing 1 like
7895107	7.86e-03	1.21e-03	3.3782392	-1.555208	0.59111677		
8044764	7.87e-03	1.21e-03	3.3779517	-1.55604	0.57162449		
7906904	7.87e-03	1.21e-03	3.3777805	-1.556536	0.65801497	HSD17B7P2///HSD17B7	hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2///hydroxysteroid 17-beta dehydrogenase 7
8035935	7.87e-03	1.22e-03	-3.3776936	-1.556788	-0.36205597		
8127776	7.87e-03	1.22e-03	-3.377646	-1.556926	-0.5349269	LOC100131508	PRO2122
7970428	7.87e-03	1.22e-03	3.3775557	-1.557187	1.08137207	ZMYM5	zinc finger MYM-type containing 5
8045007	7.87e-03	1.22e-03	3.3775244	-1.557278	0.16263817		
8073662	7.88e-03	1.22e-03	-3.3770595	-1.558623	-0.87086396	PARVB	parvin beta
7909371	7.88e-03	1.22e-03	3.376936	-1.558981	1.90473192	CR1	complement component 3b/4b receptor 1 (Knops blood group)
7893237	7.89e-03	1.22e-03	-3.3766191	-1.559898	-0.36225341		
7892894	7.89e-03	1.22e-03	-3.3762218	-1.561048	-0.85350966		
7914750	7.91e-03	1.22e-03	3.3756637	-1.562663	0.42843622	SMIM12	small integral membrane protein 12
8012887	7.91e-03	1.22e-03	3.3752731	-1.563794	0.35491949	CDRT15P2///CDRT15///CDRT15P1	CMT1A duplicated region transcript 15 pseudogene 2///CMT1A duplicated region transcript 15///CMT1A duplicated region transcript 15 pseudogene 1
8062371	7.92e-03	1.22e-03	3.3751551	-1.564135	0.51533924	MANBAL	mannosidase beta like
8103706	7.92e-03	1.23e-03	-3.3748322	-1.565069	-0.79825221	AADAT	aminoadipate aminotransferase
8099172	7.92e-03	1.23e-03	3.3747173	-1.565402	0.32844494	CRMP1	collapsin response mediator protein 1
8081582	7.93e-03	1.23e-03	3.3741451	-1.567057	0.480108	PLCXD2	phosphatidylinositol specific phospholipase C X domain containing 2
7918323	7.93e-03	1.23e-03	-3.3741371	-1.56708	-2.03359403	SORT1	sortilin 1
7894260	7.95e-03	1.23e-03	-3.3735973	-1.568642	-0.6086082		
7998604	7.96e-03	1.23e-03	3.373043	-1.570245	0.3846836	HAGH	hydroxyacylglutathione hydrolase
8009164	7.96e-03	1.23e-03	-3.3729029	-1.57065	-0.40633358	DCAF7	DDB1 and CUL4 associated factor 7
7925703	7.96e-03	1.23e-03	-3.3728297	-1.570862	-0.31945173		
8062293	7.97e-03	1.24e-03	3.372463	-1.571923	0.37621345	DLGAP4	DLG associated protein 4
7898249	7.97e-03	1.24e-03	3.3723242	-1.572324	0.40840791	SLC25A34	solute carrier family 25 member 34
8093145	7.98e-03	1.24e-03	3.3716487	-1.574277	1.49733304	CEP19	centrosomal protein 19
8057045	7.99e-03	1.24e-03	-3.3714392	-1.574883	-0.8155781	FKBP7	FK506 binding protein 7
7996430	8.00e-03	1.24e-03	3.3709213	-1.576381	0.38335545	HSF4	heat shock transcription factor 4
8172379	8.00e-03	1.24e-03	3.370714	-1.57698	0.38292021	ZNF630	zinc finger protein 630
8001067	8.00e-03	1.24e-03	-3.3706635	-1.577126	-0.66293229	HERC2P4///HERC2P2///HERC2P3///HERC2	hect domain and RLD 2 pseudogene 4///hect domain and RLD 2 pseudogene 2///hect domain and RLD 2 pseudogene 3///HECT and RLD domain containing E3 ubiquitin protein ligase 2
8092177	8.00e-03	1.24e-03	-3.3706481	-1.57717	-1.02758934	NCEH1	neutral cholesterol ester hydrolase 1
