ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7981724	6.75e-02	4.55e-03	-3.1611229	-2.273772	-2.4747741	SCFV///IGLJ3///IGHM///IGHG1///IGHD///C14orf99///IGHV3-48///IGHV3-69-1	single-chain Fv fragment///immunoglobulin lambda joining 3///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///uncharacterized LOC317730///immunoglobulin heavy variable 3-48///immunoglobulin heavy variable 3-69-1 (pseudogene)
7962083	6.76e-02	4.55e-03	-3.1603828	-2.275393	-0.6697657		
8092265	6.76e-02	4.56e-03	-3.1600459	-2.276131	-1.0015907	MRPL47	mitochondrial ribosomal protein L47
7903803	6.76e-02	4.56e-03	-3.1597531	-2.276772	-0.8675113	AHCYL1	adenosylhomocysteinase like 1
7923608	6.77e-02	4.57e-03	3.1589589	-2.27851	1.2544312	REN	renin
7895107	6.79e-02	4.58e-03	3.1579074	-2.280812	0.8412646		
8043203	6.79e-02	4.59e-03	3.1572576	-2.282234	1.0696172	VAMP5	vesicle associated membrane protein 5
7894431	6.79e-02	4.59e-03	-3.1569222	-2.282968	-0.5957941		
8152750	6.81e-02	4.60e-03	3.1557787	-2.285471	1.2772405	TMEM65	transmembrane protein 65
8165648	6.82e-02	4.61e-03	-3.1549752	-2.287229	-0.9963925	MPLKIP	M-phase specific PLK1 interacting protein
7957532	6.82e-02	4.62e-03	3.1546171	-2.288013	0.4356846		
8017480	6.82e-02	4.62e-03	3.1544475	-2.288384	0.499776	GH2	growth hormone 2
8049689	6.82e-02	4.62e-03	-3.1540799	-2.289188	-0.800407	RNPEPL1	arginyl aminopeptidase like 1
7892712	6.83e-02	4.63e-03	3.1536414	-2.290147	1.2191257		
7966938	6.83e-02	4.64e-03	-3.1527992	-2.29199	-0.6278622	GCN1	GCN1, eIF2 alpha kinase activator homolog
7928444	6.83e-02	4.64e-03	-3.1526329	-2.292354	-1.0978255	VCL	vinculin
7895188	6.83e-02	4.64e-03	3.1525382	-2.292561	1.7122819		
8084382	6.83e-02	4.64e-03	-3.1524658	-2.292719	-0.6681154	VWA5B2	von Willebrand factor A domain containing 5B2
7945521	6.84e-02	4.64e-03	3.152256	-2.293178	0.6309442	PDDC1	Parkinson disease 7 domain containing 1
7972420	6.84e-02	4.65e-03	3.1518718	-2.294019	0.4823268	HSP90AB6P	heat shock protein 90 alpha family class B member 6, pseudogene
7987112	6.84e-02	4.65e-03	3.1514096	-2.295029	1.6057348		
8067727	6.85e-02	4.66e-03	3.1508482	-2.296257	0.6158934	ARFRP1	ADP ribosylation factor related protein 1
7974920	6.85e-02	4.66e-03	-3.1503936	-2.297252	-1.1700348	SYNE2	spectrin repeat containing nuclear envelope protein 2
7958749	6.86e-02	4.67e-03	-3.1499915	-2.298131	-0.7992216	SH2B3	SH2B adaptor protein 3
7904429	6.87e-02	4.68e-03	-3.1491199	-2.300037	-1.0397408	HSD3BP4	hydroxy-delta-5-steroid dehydrogenase, 3 beta, pseudogene 4
7978107	6.87e-02	4.68e-03	-3.1490211	-2.300253	-0.7908513	NRL	neural retina leucine zipper
7956989	6.87e-02	4.68e-03	-3.1486635	-2.301035	-0.6211443	MDM2	MDM2 proto-oncogene
7994985	6.87e-02	4.69e-03	-3.1481749	-2.302103	-0.6439306	SETD1A	SET domain containing 1A
7893125	6.87e-02	4.69e-03	-3.147929	-2.302641	-1.1507595		
8065069	6.87e-02	4.69e-03	3.1478775	-2.302753	0.7796422		
7896244	6.89e-02	4.70e-03	3.1467096	-2.305307	1.4417779		
8112041	6.89e-02	4.71e-03	3.1464375	-2.305902	1.3121758		
8077712	6.89e-02	4.71e-03	3.1461519	-2.306526	0.7138243	CRELD1	cysteine rich with EGF like domains 1
7937711	6.89e-02	4.71e-03	3.1459117	-2.307051	0.6234245		
7911114	6.89e-02	4.71e-03	-3.1457621	-2.307378	-1.0592553	KIF26B	kinesin family member 26B
7895026	6.89e-02	4.71e-03	3.1456554	-2.307611	1.0751403		
8080962	6.89e-02	4.72e-03	3.1450821	-2.308864	0.6900758		
8083092	6.89e-02	4.72e-03	3.1446821	-2.309739	1.7394392	ZBTB38	zinc finger and BTB domain containing 38
7989224	6.89e-02	4.73e-03	-3.1445331	-2.310064	-0.9624788	ADAM10	ADAM metallopeptidase domain 10
7896160	6.89e-02	4.73e-03	3.1444823	-2.310175	1.3302966		
8028162	6.89e-02	4.73e-03	-3.144415	-2.310322	-0.6957617	TBCB	tubulin folding cofactor B
7985089	6.90e-02	4.73e-03	3.1439308	-2.311381	0.7987461	RCN2	reticulocalbin 2
8136918	6.90e-02	4.74e-03	-3.1435114	-2.312297	-1.0880677	ZYX	zyxin
7949553	6.90e-02	4.74e-03	-3.1432881	-2.312785	-0.6867272	CATSPER1	cation channel sperm associated 1
7894138	6.90e-02	4.74e-03	3.1431174	-2.313158	0.7723853		
7899323	6.90e-02	4.75e-03	3.1428477	-2.313747	0.7515105	SYTL1	synaptotagmin like 1
8086352	6.90e-02	4.75e-03	3.1426917	-2.314088	0.9833901	ULK4	unc-51 like kinase 4
7896236	6.90e-02	4.75e-03	3.1426634	-2.31415	1.4246683		
7975506	6.90e-02	4.75e-03	-3.1425785	-2.314336	-1.0237042	DCAF4	DDB1 and CUL4 associated factor 4
8081799	6.91e-02	4.76e-03	-3.1413943	-2.316923	-0.7418744	TIGIT	T-cell immunoreceptor with Ig and ITIM domains
8133938	6.91e-02	4.76e-03	3.1412885	-2.317154	1.1592168	CROT	carnitine O-octanoyltransferase
8108903	6.91e-02	4.76e-03	3.1410834	-2.317602	0.6208598		
8051215	6.91e-02	4.76e-03	-3.1410787	-2.317613	-1.3242411	RBKS	ribokinase
7982058	6.91e-02	4.77e-03	3.1406176	-2.31862	1.048743	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-31///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-7///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1///SNRPN	small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1///small nuclear ribonucleoprotein polypeptide N
8161405	6.91e-02	4.77e-03	3.1405461	-2.318776	0.511375		
7892808	6.91e-02	4.77e-03	-3.1403844	-2.319129	-0.8907509		
8045153	6.91e-02	4.78e-03	-3.1400108	-2.319945	-0.5208493		
7894988	6.91e-02	4.78e-03	3.1399955	-2.319979	0.7868632		
7947138	6.91e-02	4.78e-03	3.1395511	-2.32095	1.1827025	FANCF///FANCF	Fanconi anemia complementation group F///Fanconi anemia complementation group F
8048411	6.91e-02	4.78e-03	-3.1394962	-2.32107	-1.2211324	TTLL4	tubulin tyrosine ligase like 4
8083445	6.91e-02	4.78e-03	3.1394881	-2.321087	1.0684765		
8046238	6.91e-02	4.78e-03	3.1392902	-2.321519	0.5215922	MYO3B	myosin IIIB
7941795	6.92e-02	4.79e-03	3.138604	-2.323018	0.9101925		
8147313	6.92e-02	4.80e-03	3.13781	-2.324752	1.8023255	TMEM67	transmembrane protein 67
7900076	6.92e-02	4.80e-03	3.1378037	-2.324766	0.8698157	TEKT2	tektin 2
7894741	6.92e-02	4.80e-03	3.1377738	-2.324831	0.9722204		
8007730	6.92e-02	4.80e-03	3.1376386	-2.325127	0.7846254	ACBD4	acyl-CoA binding domain containing 4
8052676	6.93e-02	4.81e-03	3.1368757	-2.326793	1.2392232		
8018038	6.94e-02	4.82e-03	3.1362601	-2.328137	2.3719171	ABCA5	ATP binding cassette subfamily A member 5
7959322	6.94e-02	4.82e-03	-3.1360239	-2.328653	-0.7415029	PSMD9	proteasome 26S subunit, non-ATPase 9
7894063	6.95e-02	4.83e-03	3.1352564	-2.330328	0.7702241		
7894249	6.95e-02	4.83e-03	3.1350295	-2.330824	0.7518407		
7952707	6.95e-02	4.84e-03	-3.1347227	-2.331493	-0.5648601	PRDM10	PR/SET domain 10
8139244	6.96e-02	4.85e-03	3.1337329	-2.333654	0.826876	COA1	cytochrome c oxidase assembly factor 1 homolog
7894418	6.96e-02	4.85e-03	3.1335907	-2.333965	1.1472343		
8018343	6.98e-02	4.86e-03	-3.1325884	-2.336152	-0.8023372	MIF4GD	MIF4G domain containing
8108593	6.98e-02	4.86e-03	-3.132326	-2.336725	-0.6629974	WDR55	WD repeat domain 55
7998457	6.98e-02	4.87e-03	3.1321723	-2.33706	0.5799496	UNKL	unkempt family like zinc finger
7906330	6.98e-02	4.87e-03	-3.1320159	-2.337402	-2.0038601	CD1D	CD1d molecule
7992529	6.98e-02	4.87e-03	-3.1318546	-2.337754	-0.7010816	TRAF7	TNF receptor associated factor 7
7906386	6.99e-02	4.88e-03	-3.1309226	-2.339788	-1.3871248	PYHIN1	pyrin and HIN domain family member 1
8044640	6.99e-02	4.88e-03	3.1305033	-2.340703	1.0969109	PGM5P2///PGM5	phosphoglucomutase 5 pseudogene 2///phosphoglucomutase 5
7896207	6.99e-02	4.89e-03	3.1302423	-2.341272	0.5493875		
8150274	7.00e-02	4.90e-03	-3.1294871	-2.34292	-1.1836543		
7978739	7.00e-02	4.90e-03	3.1290883	-2.34379	0.8932081	TRAPPC6B	trafficking protein particle complex 6B
8072847	7.00e-02	4.90e-03	-3.1289279	-2.34414	-0.8934718	SH3BP1	SH3 domain binding protein 1
8086451	7.00e-02	4.90e-03	-3.1288499	-2.34431	-1.2538491	HIGD1A	HIG1 hypoxia inducible domain family member 1A
7893558	7.00e-02	4.90e-03	-3.1287527	-2.344522	-0.8508991		
7944722	7.00e-02	4.91e-03	-3.1286104	-2.344833	-1.2460337	UBASH3B	ubiquitin associated and SH3 domain containing B
8011077	7.01e-02	4.91e-03	-3.1278581	-2.346474	-0.5877908	PITPNA	phosphatidylinositol transfer protein alpha
8142407	7.01e-02	4.92e-03	3.1274803	-2.347298	1.0890452	TMEM168	transmembrane protein 168
8180232	7.01e-02	4.92e-03	3.1272932	-2.347706	0.7892667		
7991917	7.01e-02	4.92e-03	-3.1270134	-2.348316	-0.7699191	RAB40C	RAB40C, member RAS oncogene family
8177347	7.02e-02	4.93e-03	3.1266835	-2.349036	0.5019065	TTTY6B///TTTY6///TTTY6B///TTTY6	testis-specific transcript, Y-linked 6B (non-protein coding)///testis-specific transcript, Y-linked 6 (non-protein coding)///testis-specific transcript, Y-linked 6B (non-protein coding)///testis-specific transcript, Y-linked 6 (non-protein coding)
7896608	7.02e-02	4.93e-03	3.1264254	-2.349599	0.82556		
8010499	7.02e-02	4.93e-03	-3.1263441	-2.349776	-0.5213542	ENDOV	endonuclease V
8143448	7.04e-02	4.95e-03	3.1245861	-2.35361	0.9029474	WEE2-AS1	WEE2 antisense RNA 1
8019350	7.05e-02	4.96e-03	-3.1241584	-2.354543	-0.9399154	STRA13	stimulated by retinoic acid 13
7894101	7.05e-02	4.96e-03	3.1238718	-2.355167	1.1800868		
7895627	7.05e-02	4.96e-03	3.1236015	-2.355757	0.853976		
8126018	7.05e-02	4.97e-03	3.1228733	-2.357344	0.9541892	STK38	serine/threonine kinase 38
8031495	7.05e-02	4.97e-03	3.1228233	-2.357453	0.6345887	NAT14	N-acetyltransferase 14 (putative)
7954029	7.05e-02	4.97e-03	3.1226729	-2.357781	0.9608329	CDKN1B	cyclin dependent kinase inhibitor 1B
8009873	7.05e-02	4.98e-03	3.122442	-2.358285	0.8974071	MYO15B	myosin XVB
7893618	7.05e-02	4.98e-03	3.1223282	-2.358533	1.1154549		
8096249	7.06e-02	4.98e-03	3.1218283	-2.359623	0.6133901		
8054092	7.07e-02	4.99e-03	-3.121271	-2.360837	-0.6814485	TMEM131	transmembrane protein 131
8143759	7.08e-02	5.00e-03	3.1204926	-2.362534	0.6560222	ATP6V0E2-AS1	ATP6V0E2 antisense RNA 1
8031865	7.08e-02	5.00e-03	3.120161	-2.363257	0.9165654		
7954717	7.09e-02	5.02e-03	3.1190935	-2.365583	0.9451668	BICD1	BICD cargo adaptor 1
8123920	7.10e-02	5.02e-03	3.1186175	-2.36662	0.445715	ELOVL2	ELOVL fatty acid elongase 2
8103725	7.10e-02	5.03e-03	-3.1180574	-2.367841	-0.8940441		
7932451	7.10e-02	5.03e-03	3.118022	-2.367918	0.4655422		
8116848	7.10e-02	5.03e-03	-3.1177827	-2.368439	-1.5525817	PAK1IP1	PAK1 interacting protein 1
8056102	7.12e-02	5.05e-03	-3.1162143	-2.371856	-1.2497586	LY75-CD302///CD302	LY75-CD302 readthrough///CD302 molecule
8126347	7.12e-02	5.05e-03	-3.1161644	-2.371965	-0.7608043	USP49	ubiquitin specific peptidase 49
8071234	7.17e-02	5.09e-03	3.1130806	-2.378682	0.9761766	SEPT5-GP1BB///SEPT5///GP1BB	SEPT5-GP1BB readthrough///septin 5///glycoprotein Ib platelet beta subunit
7893976	7.17e-02	5.09e-03	3.1130535	-2.378741	1.4147341		
8012247	7.17e-02	5.09e-03	3.1127995	-2.379294	0.8282016	SAT2	spermidine/spermine N1-acetyltransferase family member 2
7907790	7.17e-02	5.10e-03	-3.1123169	-2.380345	-0.6805121	CEP350	centrosomal protein 350
8180239	7.19e-02	5.11e-03	3.1112007	-2.382775	1.4835417		
8018803	7.19e-02	5.11e-03	3.111136	-2.382916	0.6391971	SRSF2	serine and arginine rich splicing factor 2
8003465	7.19e-02	5.11e-03	3.1109218	-2.383382	1.3749299		
8135048	7.20e-02	5.12e-03	-3.1101791	-2.384999	-0.5185212	MUC17	mucin 17, cell surface associated
8086465	7.21e-02	5.13e-03	-3.1091451	-2.38725	-0.4815154		
7953211	7.22e-02	5.14e-03	-3.1086392	-2.388351	-1.3540084	TIGAR	TP53 induced glycolysis regulatory phosphatase
8154760	7.22e-02	5.15e-03	-3.1078874	-2.389987	-0.6817731	TMEM215	transmembrane protein 215
7896285	7.22e-02	5.15e-03	3.1077303	-2.390329	0.9357848		
8026895	7.22e-02	5.15e-03	-3.1075072	-2.390814	-0.9297026	CCDC124	coiled-coil domain containing 124
7990253	7.22e-02	5.16e-03	-3.1074173	-2.39101	-0.9177193	NPTN	neuroplastin
7960158	7.22e-02	5.16e-03	3.1073079	-2.391248	1.4551846	ZNF10	zinc finger protein 10
8005829	7.22e-02	5.16e-03	3.1071718	-2.391544	1.7693105		
7896380	7.23e-02	5.16e-03	3.1066228	-2.392739	1.0091754		
7942300	7.24e-02	5.17e-03	-3.1060645	-2.393954	-0.6331079	IL18BP	interleukin 18 binding protein
8121884	7.24e-02	5.17e-03	3.1057819	-2.394569	1.0907661		
8031297	7.25e-02	5.18e-03	-3.1050835	-2.396088	-0.8875562	1060P11.3///KIR2DS2///KIR2DL5B///KIR3DL3///KIR2DL5A///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS4///KIR2DS3///KIR2DS1///KIR2DL4///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS3///KIR2DL1	killer cell immunoglobulin-like receptor, three domains, pseudogene///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 2///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5B///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5A///killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 5///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 1///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1///killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 5///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1
8084945	7.25e-02	5.19e-03	-3.1046279	-2.39708	-1.5589984		
7892661	7.26e-02	5.20e-03	-3.1037628	-2.398961	-1.261768		
8175558	7.26e-02	5.20e-03	3.1036482	-2.399211	0.6329558	SPANXC///SPANXD	SPANX family member C///SPANX family member D
7950906	7.26e-02	5.20e-03	-3.1035028	-2.399527	-1.8247086	CTSC	cathepsin C
8135480	7.27e-02	5.21e-03	3.1029267	-2.40078	1.0713711	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9
8014063	7.27e-02	5.21e-03	-3.1024921	-2.401725	-1.5812897	EVI2B	ecotropic viral integration site 2B
8165496	7.28e-02	5.22e-03	-3.1020653	-2.402654	-1.4298598		
7949776	7.28e-02	5.22e-03	-3.1017819	-2.40327	-0.7917083	CORO1B///PTPRCAP	coronin 1B///protein tyrosine phosphatase, receptor type C associated protein
8026383	7.28e-02	5.23e-03	3.1015026	-2.403877	0.5802005		
8060330	7.30e-02	5.24e-03	3.1002309	-2.406643	0.678114	ZCCHC3	zinc finger CCHC-type containing 3
7896446	7.30e-02	5.25e-03	3.0999482	-2.407257	1.5024811		
8073573	7.30e-02	5.25e-03	3.0996082	-2.407996	0.6852261	FAM109B	family with sequence similarity 109 member B
8100868	7.32e-02	5.27e-03	3.0981826	-2.411096	0.7362658		
8112731	7.32e-02	5.27e-03	3.0979702	-2.411557	0.5609557	F2RL2	coagulation factor II thrombin receptor like 2
7892860	7.32e-02	5.27e-03	3.0979672	-2.411564	1.1829649		
7916741	7.32e-02	5.27e-03	-3.0978033	-2.41192	-0.7325261		
8033740	7.32e-02	5.27e-03	-3.0976982	-2.412149	-0.7200186	OR7D4	olfactory receptor family 7 subfamily D member 4
8056376	7.33e-02	5.28e-03	3.0968674	-2.413955	1.252304	SCN3A	sodium voltage-gated channel alpha subunit 3
7892955	7.33e-02	5.29e-03	3.0962425	-2.415313	0.7895006		
7905951	7.33e-02	5.29e-03	3.0961661	-2.415479	0.5709561	TRIM46	tripartite motif containing 46
8102643	7.33e-02	5.29e-03	-3.0960557	-2.415719	-1.9706428	CCNA2	cyclin A2
8032525	7.33e-02	5.29e-03	3.0959666	-2.415912	0.8285097	SLC39A3	solute carrier family 39 member 3
7953835	7.35e-02	5.31e-03	3.094584	-2.418917	1.9996989	KLRG1	killer cell lectin like receptor G1
8170906	7.35e-02	5.31e-03	-3.0944482	-2.419212	-0.8767775	FAM50A	family with sequence similarity 50 member A
7892654	7.36e-02	5.32e-03	3.0939444	-2.420306	1.2274081		
8153201	7.37e-02	5.33e-03	-3.0933265	-2.421649	-0.8707405	AGO2	argonaute 2, RISC catalytic component
8001746	7.37e-02	5.34e-03	3.0926831	-2.423047	1.3161685	SNORA46	small nucleolar RNA, H/ACA box 46
7997680	7.37e-02	5.34e-03	3.092677	-2.42306	0.664886	GSE1	Gse1 coiled-coil protein
7926451	7.37e-02	5.34e-03	-3.0925386	-2.423361	-2.9221189	MRC1	mannose receptor, C type 1
8114977	7.38e-02	5.35e-03	-3.0914967	-2.425624	-0.6655319	HTR4	5-hydroxytryptamine receptor 4
8148158	7.39e-02	5.36e-03	3.0909314	-2.426852	1.2506113	TBC1D31	TBC1 domain family member 31
7894400	7.40e-02	5.36e-03	3.090482	-2.427828	1.4393625		
7896176	7.40e-02	5.37e-03	3.0901022	-2.428652	0.5851681		
7974402	7.40e-02	5.37e-03	3.0900411	-2.428785	0.6812884		
7998724	7.41e-02	5.38e-03	-3.0890654	-2.430904	-0.6543789	CASKIN1	CASK interacting protein 1
8126442	7.41e-02	5.39e-03	-3.0887085	-2.431679	-0.6850882	TBCC	tubulin folding cofactor C
7969153	7.41e-02	5.39e-03	3.0884685	-2.4322	0.9339927	KCNRG///TRIM13	potassium channel regulator///tripartite motif containing 13
7968484	7.42e-02	5.39e-03	-3.0880816	-2.43304	-1.2325771	BRCA2	BRCA2, DNA repair associated
7967175	7.42e-02	5.40e-03	-3.0875477	-2.434199	-0.6930367	KDM2B	lysine demethylase 2B
7978595	7.43e-02	5.41e-03	-3.0867563	-2.435917	-1.1703142	BAZ1A	bromodomain adjacent to zinc finger domain 1A
7892617	7.43e-02	5.41e-03	3.0865961	-2.436265	0.5551699		
8015955	7.44e-02	5.42e-03	-3.0856163	-2.438392	-0.7559873	ATXN7L3	ataxin 7 like 3
7893808	7.44e-02	5.42e-03	-3.0856038	-2.438419	-0.9555159		
8047187	7.45e-02	5.43e-03	-3.0851939	-2.439309	-0.7819996	CCDC150	coiled-coil domain containing 150
8071276	7.45e-02	5.43e-03	-3.0850618	-2.439596	-0.8147313	TBX1	T-box 1
7951429	7.46e-02	5.44e-03	3.0844364	-2.440953	0.8350912	KBTBD3	kelch repeat and BTB domain containing 3
8026007	7.47e-02	5.46e-03	-3.0831457	-2.443754	-0.8500918	ZNF791	zinc finger protein 791
8131140	7.48e-02	5.46e-03	3.0829252	-2.444232	1.1731397	LOC101927181	uncharacterized LOC101927181
7894046	7.48e-02	5.46e-03	3.0826761	-2.444773	0.9139046		
8094830	7.48e-02	5.47e-03	-3.0821185	-2.445982	-0.6418688	TMEM33	transmembrane protein 33
8104652	7.49e-02	5.48e-03	3.0813673	-2.447612	0.3366741		
8019357	7.50e-02	5.49e-03	-3.080837	-2.448763	-0.7783892	DCXR	dicarbonyl and L-xylulose reductase
7984213	7.51e-02	5.49e-03	3.0801496	-2.450254	1.2035062		
8027381	7.52e-02	5.51e-03	-3.0790108	-2.452724	-0.8487079		
7894650	7.52e-02	5.51e-03	3.0789243	-2.452911	1.9494233		
7986463	7.52e-02	5.51e-03	-3.0789077	-2.452947	-1.0451262	LRRK1	leucine rich repeat kinase 1
8174970	7.53e-02	5.52e-03	-3.0781268	-2.454641	-0.4758653		
7895322	7.53e-02	5.53e-03	-3.0775983	-2.455787	-0.751019		
8064451	7.53e-02	5.53e-03	-3.0774687	-2.456068	-2.2081305	SIRPB2	signal regulatory protein beta 2
7942879	7.53e-02	5.53e-03	3.0774319	-2.456148	1.1019796	TMEM126B	transmembrane protein 126B
8031857	7.53e-02	5.53e-03	3.0773773	-2.456266	1.2357787	ZNF135	zinc finger protein 135
8166632	7.54e-02	5.54e-03	-3.0767296	-2.45767	-1.2420313	GK3P///GK	glycerol kinase 3 pseudogene///glycerol kinase
8124608	7.55e-02	5.55e-03	3.0757827	-2.459724	0.8927831		
8078650	7.55e-02	5.55e-03	3.0756669	-2.459975	1.5839871	CTDSPL	CTD small phosphatase like
8011875	7.55e-02	5.55e-03	3.0756238	-2.460068	0.5691742	DERL2	derlin 2
7979743	7.55e-02	5.55e-03	3.0754358	-2.460476	0.6180004	RDH11	retinol dehydrogenase 11 (all-trans/9-cis/11-cis)
7985134	7.56e-02	5.56e-03	-3.0747138	-2.462041	-1.0764409	IDH3A	isocitrate dehydrogenase 3 (NAD(+)) alpha
8162019	7.57e-02	5.57e-03	3.074156	-2.46325	0.7905037	LOC389765///KIF27	kinesin family member 27 pseudogene///kinesin family member 27
